DUID,d0,d1,ma1,ch1,ab1,ma0,ch0,ab0,d_ma,d_ch,d_ab,reg,material,grp
PPCCGT,2022-09-13,2022-09-15,57.2916666666667,54.9583333333333,18.5,124.545138888889,123.982638888889,12.0833333333333,-67.2534722222222,-69.0243055555555,6.41666666666667,478,TRUE,pre-direction
PPCCGT,2023-02-04,2023-02-06,154.388888888889,154.388888888889,8.58333333333333,184.375,184.375,14.5833333333333,-29.9861111111111,-29.9861111111111,-6,478,TRUE,pre-direction
PPCCGT,2023-04-04,2023-04-06,333.652777777778,333.600694444444,3,401.861111111111,401.861111111111,0,-68.2083333333333,-68.2604166666666,3,478,TRUE,pre-direction
PPCCGT,2023-04-23,2023-04-25,241.916666666667,241.916666666667,7.58333333333333,291.791666666667,291.791666666667,0,-49.875,-49.875,7.58333333333333,478,TRUE,pre-direction
PPCCGT,2023-05-24,2023-05-26,491.277777777778,491.277777777778,0,129.125,129.125,17.5,362.152777777778,362.152777777778,-17.5,478,TRUE,pre-direction
PPCCGT,2023-07-11,2023-07-13,0,0,24,435.861111111111,435.861111111111,0,-435.861111111111,-435.861111111111,24,478,TRUE,pre-direction
PPCCGT,2023-07-16,2023-07-18,369.631944444444,369.631944444444,0,432.652777777778,432.045138888889,0,-63.0208333333333,-62.4131944444445,0,478,TRUE,pre-direction
PPCCGT,2023-09-02,2023-09-04,214.760416666667,212.809027777778,11.75,286.854166666667,286.611111111111,9.08333333333333,-72.09375,-73.8020833333333,2.66666666666667,478,TRUE,pre-direction
PPCCGT,2023-10-24,2023-10-26,244.833333333333,243.961805555556,8.58333333333333,0,0,24,244.833333333333,243.961805555556,-15.4166666666667,478,TRUE,pre-direction
PPCCGT,2023-10-27,2023-10-29,227.333333333333,226.857638888889,12.0833333333333,259.229166666667,259.1875,8.58333333333333,-31.8958333333333,-32.3298611111111,3.5,478,TRUE,pre-direction
PPCCGT,2023-11-25,2023-11-27,0,0,24,263.125,263.125,9.08333333333333,-263.125,-263.125,14.9166666666667,478,TRUE,pre-direction
PPCCGT,2023-12-31,2024-01-02,166.701388888889,164.444444444444,12.0833333333333,0,0,24,166.701388888889,164.444444444444,-11.9166666666667,478,TRUE,pre-direction
PPCCGT,2024-03-19,2024-03-21,156.572916666667,156.572916666667,8.66666666666667,39.7916666666667,33.6875,20,116.78125,122.885416666667,-11.3333333333333,478,TRUE,pre-direction
PPCCGT,2024-04-01,2024-04-03,242.666666666667,230.833333333333,0,44.9791666666667,40.0208333333333,19.5,197.6875,190.8125,-19.5,478,TRUE,pre-direction
PPCCGT,2024-04-04,2024-04-06,202.572916666667,191.114583333333,8.16666666666667,141.895833333333,137.291666666667,10.1666666666667,60.6770833333333,53.8229166666667,-2,478,TRUE,pre-direction
PPCCGT,2024-07-30,2024-08-01,143.875,138.6875,10.1666666666667,426.840277777778,384.173611111111,0,-282.965277777778,-245.486111111111,10.1666666666667,478,TRUE,pre-direction
PPCCGT,2024-09-19,2024-09-21,115.256944444444,115.256944444444,13.3333333333333,0,0,24,115.256944444444,115.256944444444,-10.6666666666667,478,TRUE,pre-direction
PPCCGT,2024-10-14,2024-10-16,61.3263888888889,61.3263888888889,16.8333333333333,41.25,41.25,19.5,20.0763888888889,20.0763888888889,-2.66666666666667,478,FALSE,pre-direction
PPCCGT,2024-10-22,2024-10-24,128.822916666667,128.791666666667,11.6666666666667,114.84375,114.84375,12.6666666666667,13.9791666666667,13.9479166666667,-1,478,FALSE,pre-direction
PPCCGT,2024-12-22,2024-12-24,141.111111111111,113.027777777778,15.0833333333333,0,0,24,141.111111111111,113.027777777778,-8.91666666666667,478,TRUE,pre-direction
TORRB2,2022-01-29,2022-01-31,97.3958333333333,71.2083333333333,11.5,0,0,24,97.3958333333333,71.2083333333333,-12.5,200,TRUE,pre-direction
TORRB2,2022-03-02,2022-03-04,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB2,2022-03-20,2022-03-22,163.333333333333,93.125,3.5,200,71.0416666666667,0,-36.6666666666667,22.0833333333333,3.5,200,TRUE,pre-direction
TORRB2,2022-03-29,2022-03-31,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB2,2022-04-06,2022-04-08,200,200,0,175,91.7708333333333,3,25,108.229166666667,-3,200,TRUE,pre-direction
TORRB2,2022-05-11,2022-05-13,200,49.5833333333333,0,0,0,24,200,49.5833333333333,-24,200,TRUE,pre-direction
TORRB2,2022-06-11,2022-06-13,190,57.9166666666667,0,190,50.8333333333333,0,0,7.08333333333333,0,200,FALSE,pre-direction
TORRB2,2022-06-22,2022-06-24,166.25,57.1875,3,190,0,0,-23.75,57.1875,3,200,TRUE,pre-direction
TORRB2,2022-07-27,2022-07-29,166.25,46.6666666666667,3,190,50.4166666666667,0,-23.75,-3.75,3,200,TRUE,pre-direction
TORRB2,2022-10-08,2022-10-10,105.729166666667,54.2291666666667,10.5,0,0,24,105.729166666667,54.2291666666667,-13.5,200,TRUE,pre-direction
TORRB2,2022-11-16,2022-11-18,52.7916666666667,52.7916666666667,17.5,0,0,24,52.7916666666667,52.7916666666667,-6.5,200,TRUE,pre-direction
TORRB2,2022-11-23,2022-11-25,200,146.041666666667,0,200,116.875,0,0,29.1666666666667,0,200,TRUE,pre-direction
TORRB2,2023-02-07,2023-02-09,72,32.0833333333333,14.5,0,0,24,72,32.0833333333333,-9.5,200,TRUE,pre-direction
TORRB2,2023-06-04,2023-06-06,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB2,2023-07-02,2023-07-04,200,103.4375,0,200,82.0833333333333,0,0,21.3541666666667,0,200,TRUE,pre-direction
TORRB2,2023-07-26,2023-07-28,0,0,24,93.0416666666667,58.7291666666667,12,-93.0416666666667,-58.7291666666667,12,200,TRUE,pre-direction
TORRB2,2023-09-12,2023-09-14,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB2,2023-10-08,2023-10-10,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB2,2023-10-31,2023-11-02,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB2,2023-12-06,2023-12-08,200,85.8333333333333,0,70.3472222222222,40.3472222222222,13.75,129.652777777778,45.4861111111111,-13.75,200,TRUE,pre-direction
TORRB2,2024-02-02,2024-02-04,88.6666666666667,32.3958333333333,12.5,0,0,24,88.6666666666667,32.3958333333333,-11.5,200,TRUE,pre-direction
TORRB2,2024-02-20,2024-02-22,0,0,24,200,141.666666666667,0,-200,-141.666666666667,24,200,TRUE,pre-direction
TORRB2,2024-04-01,2024-04-03,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB2,2024-04-15,2024-04-17,200,55.8333333333333,0,200,172.083333333333,0,0,-116.25,0,200,TRUE,pre-direction
TORRB2,2024-05-08,2024-05-10,0,0,24,162.5,90.1041666666667,4.5,-162.5,-90.1041666666667,19.5,200,TRUE,pre-direction
TORRB2,2024-05-14,2024-05-16,200,104.583333333333,0,200,103.75,0,0,0.833333333333329,0,200,FALSE,pre-direction
TORRB2,2024-05-23,2024-05-25,58.3333333333333,28.75,13,200,97.5,0,-141.666666666667,-68.75,13,200,TRUE,pre-direction
TORRB2,2024-07-12,2024-07-14,200,89.0625,0,200,161.770833333333,0,0,-72.7083333333334,0,200,TRUE,pre-direction
TORRB2,2024-09-14,2024-09-16,101.5625,66.5625,11,0,0,24,101.5625,66.5625,-13,200,TRUE,pre-direction
TORRB2,2024-11-12,2024-11-14,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB2,2024-11-24,2024-11-26,154.166666666667,82.0833333333333,5.5,200,169.791666666667,0,-45.8333333333334,-87.7083333333333,5.5,200,TRUE,pre-direction
TORRB2,2024-12-04,2024-12-06,200,170.833333333333,0,200,160.9375,0,0,9.89583333333334,0,200,FALSE,pre-direction
TORRB3,2022-01-26,2022-01-28,166.666666666667,147.5,4,200,113.125,0,-33.3333333333333,34.375,4,200,TRUE,pre-direction
TORRB3,2022-03-02,2022-03-04,150,64.4791666666667,6,200,75.8333333333333,0,-50,-11.3541666666667,6,200,TRUE,pre-direction
TORRB3,2022-03-20,2022-03-22,166.666666666667,90.1041666666667,4,0,0,24,166.666666666667,90.1041666666667,-20,200,TRUE,pre-direction
TORRB3,2022-04-12,2022-04-14,200,48.8541666666667,0,70.9375,34.375,12,129.0625,14.4791666666667,-12,200,TRUE,pre-direction
TORRB3,2022-06-01,2022-06-03,200,62.9166666666667,0,0,0,24,200,62.9166666666667,-24,200,TRUE,pre-direction
TORRB3,2022-06-11,2022-06-13,200,57.9166666666667,0,200,50.8333333333333,0,0,7.08333333333333,0,200,FALSE,pre-direction
TORRB3,2022-07-13,2022-07-15,200,50.8333333333333,0,200,66.9791666666667,0,0,-16.1458333333333,0,200,TRUE,pre-direction
TORRB3,2022-07-19,2022-07-21,200,51.6666666666667,0,200,50.8333333333333,0,0,0.833333333333329,0,200,FALSE,pre-direction
TORRB3,2022-07-27,2022-07-29,179.166666666667,47.9166666666667,2.5,200,50.4166666666667,0,-20.8333333333333,-2.5,2.5,200,TRUE,pre-direction
TORRB3,2022-08-25,2022-08-27,0,0,24,200,103.854166666667,0,-200,-103.854166666667,24,200,TRUE,pre-direction
TORRB3,2022-08-31,2022-09-02,0,0,24,200,132.395833333333,0,-200,-132.395833333333,24,200,TRUE,pre-direction
TORRB3,2022-09-05,2022-09-07,56.9583333333333,49.25,17,98.625,60.7083333333333,12,-41.6666666666667,-11.4583333333333,5,200,TRUE,pre-direction
TORRB3,2022-12-04,2022-12-06,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2023-01-07,2023-01-09,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2023-03-22,2023-03-24,0,0,24,120.416666666667,35.4166666666667,7,-120.416666666667,-35.4166666666667,17,200,TRUE,pre-direction
TORRB3,2023-03-29,2023-03-31,35.2083333333333,30,17.5,0,0,24,35.2083333333333,30,-6.5,200,TRUE,pre-direction
TORRB3,2023-04-13,2023-04-15,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2023-06-13,2023-06-15,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2023-07-10,2023-07-12,170.833333333333,52.3958333333333,3.5,188.138888888889,78.75,0.833333333333333,-17.3055555555555,-26.3541666666667,2.66666666666667,200,TRUE,pre-direction
TORRB3,2023-08-06,2023-08-08,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2023-08-13,2023-08-15,154.166666666667,69.5833333333333,5.5,200,105.625,0,-45.8333333333334,-36.0416666666667,5.5,200,TRUE,pre-direction
TORRB3,2023-11-07,2023-11-09,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2023-12-16,2023-12-18,83.1388888888889,57.3194444444444,13.25,0,0,24,83.1388888888889,57.3194444444444,-10.75,200,TRUE,pre-direction
TORRB3,2024-03-04,2024-03-06,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2024-03-11,2024-03-13,200,101.770833333333,0,200,122.083333333333,0,0,-20.3125,0,200,TRUE,pre-direction
TORRB3,2024-04-04,2024-04-06,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2024-04-27,2024-04-29,170.833333333333,79.1666666666667,3.5,200,87.3958333333333,0,-29.1666666666667,-8.22916666666666,3.5,200,TRUE,pre-direction
TORRB3,2024-05-23,2024-05-25,113.395833333333,72.5,8.5,0,0,24,113.395833333333,72.5,-15.5,200,TRUE,pre-direction
TORRB3,2024-06-17,2024-06-19,131.25,92.3958333333333,6.5,180,143.333333333333,0,-48.75,-50.9375,6.5,200,TRUE,pre-direction
TORRB3,2024-06-22,2024-06-24,180,64.1666666666667,0,180,61.0416666666667,0,0,3.12500000000001,0,200,FALSE,pre-direction
TORRB3,2024-07-03,2024-07-05,180,180,0,180,86.6666666666667,0,0,93.3333333333333,0,200,TRUE,pre-direction
TORRB3,2024-07-29,2024-07-31,170.833333333333,68.2291666666667,3.5,200,99.1666666666667,0,-29.1666666666667,-30.9375,3.5,200,TRUE,pre-direction
TORRB3,2024-08-04,2024-08-06,200,83.9583333333333,0,200,82.2916666666667,0,0,1.66666666666666,0,200,FALSE,pre-direction
TORRB3,2024-10-08,2024-10-10,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB3,2024-11-10,2024-11-12,11.6666666666667,0,17,0,0,24,11.6666666666667,0,-7,200,TRUE,pre-direction
TORRB3,2024-11-23,2024-11-25,200,164.166666666667,0,200,101.25,0,0,62.9166666666667,0,200,TRUE,pre-direction
TORRB3,2024-12-14,2024-12-16,200,77.9166666666667,0,0,0,24,200,77.9166666666667,-24,200,TRUE,pre-direction
TORRB4,2022-01-12,2022-01-14,0,0,24,170.833333333333,104.0625,3.5,-170.833333333333,-104.0625,20.5,200,TRUE,pre-direction
TORRB4,2022-02-15,2022-02-17,138.541666666667,78.5416666666667,6.5,0,0,24,138.541666666667,78.5416666666667,-17.5,200,TRUE,pre-direction
TORRB4,2022-04-04,2022-04-06,0,0,24,200,96.0416666666667,0,-200,-96.0416666666667,24,200,TRUE,pre-direction
TORRB4,2022-04-12,2022-04-14,131.25,28.75,5.5,0,0,24,131.25,28.75,-18.5,200,TRUE,pre-direction
TORRB4,2022-04-21,2022-04-23,0,0,24,200,137.395833333333,0,-200,-137.395833333333,24,200,TRUE,pre-direction
TORRB4,2022-04-30,2022-05-02,200,154.166666666667,0,200,199.166666666667,0,0,-45,0,200,TRUE,pre-direction
TORRB4,2022-05-11,2022-05-13,200,49.5833333333333,0,200,50.8333333333333,0,0,-1.25,0,200,FALSE,pre-direction
TORRB4,2022-05-18,2022-05-20,200,50.8333333333333,0,200,52.6041666666667,0,0,-1.77083333333333,0,200,FALSE,pre-direction
TORRB4,2022-05-26,2022-05-28,72.1041666666667,22.1458333333333,12,0,0,24,72.1041666666667,22.1458333333333,-12,200,TRUE,pre-direction
TORRB4,2022-07-13,2022-07-15,200,40,0,105.729166666667,44.9583333333333,10.5,94.2708333333333,-4.95833333333334,-10.5,200,TRUE,pre-direction
TORRB4,2022-07-21,2022-07-23,200,40,0,200,51.6666666666667,0,0,-11.6666666666667,0,200,TRUE,pre-direction
TORRB4,2022-08-18,2022-08-20,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB4,2022-08-25,2022-08-27,200,89.6875,0,200,103.854166666667,0,0,-14.1666666666667,0,200,TRUE,pre-direction
TORRB4,2022-09-05,2022-09-07,200,151.354166666667,0,200,124.0625,0,0,27.2916666666667,0,200,TRUE,pre-direction
TORRB4,2022-09-28,2022-09-30,0,0,24,200,68.3333333333333,0,-200,-68.3333333333333,24,200,TRUE,pre-direction
TORRB4,2022-11-09,2022-11-11,120.833333333333,70.5208333333333,7,0,0,24,120.833333333333,70.5208333333333,-17,200,TRUE,pre-direction
TORRB4,2023-02-23,2023-02-25,0,0,24,123.625,42.5416666666667,9,-123.625,-42.5416666666667,15,200,TRUE,pre-direction
TORRB4,2023-05-10,2023-05-12,170.833333333333,70,3.5,200,107.604166666667,0,-29.1666666666667,-37.6041666666667,3.5,200,TRUE,pre-direction
TORRB4,2023-05-21,2023-05-23,200,154.0625,0,200,165.104166666667,0,0,-11.0416666666667,0,200,TRUE,pre-direction
TORRB4,2023-07-11,2023-07-13,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB4,2023-08-14,2023-08-16,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB4,2023-09-26,2023-09-28,72.3958333333333,34.75,14.5,0,0,24,72.3958333333333,34.75,-9.5,200,TRUE,pre-direction
TORRB4,2023-10-21,2023-10-23,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB4,2023-11-26,2023-11-28,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB4,2023-12-27,2023-12-29,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB4,2024-02-20,2024-02-22,170.833333333333,93.8541666666667,3.5,200,141.666666666667,0,-29.1666666666667,-47.8125,3.5,200,TRUE,pre-direction
TORRB4,2024-06-07,2024-06-09,158.333333333333,83.4375,5,200,102.8125,0,-41.6666666666667,-19.375,5,200,TRUE,pre-direction
TORRB4,2024-06-22,2024-06-24,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB4,2024-07-03,2024-07-05,200,197.916666666667,0,200,88.75,0,0,109.166666666667,0,200,TRUE,pre-direction
TORRB4,2024-07-17,2024-07-19,170.833333333333,109.791666666667,3.5,200,90.7291666666667,0,-29.1666666666667,19.0625,3.5,200,TRUE,pre-direction
TORRB4,2024-07-29,2024-07-31,200,79.7916666666667,0,200,99.1666666666667,0,0,-19.375,0,200,TRUE,pre-direction
TORRB4,2024-08-18,2024-08-20,5.83333333333333,0,20.5,0,0,24,5.83333333333333,0,-3.5,200,FALSE,pre-direction
TORRB4,2024-11-01,2024-11-03,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
TORRB4,2024-12-09,2024-12-11,0,0,24,0,0,24,0,0,0,200,FALSE,pre-direction
PPCCGT,2022-01-01,2022-01-03,26.0416666666667,26.0416666666667,21.5,389.715277777778,389.715277777778,0,-363.673611111111,-363.673611111111,21.5,478,TRUE,quiet
PPCCGT,2022-01-08,2022-01-10,357.631944444444,357.631944444444,0,142.795138888889,142.795138888889,10.0833333333333,214.836805555556,214.836805555556,-10.0833333333333,478,TRUE,quiet
PPCCGT,2022-01-09,2022-01-11,369.340277777778,369.340277777778,0,233.239583333333,233.239583333333,8.58333333333333,136.100694444444,136.100694444444,-8.58333333333333,478,TRUE,quiet
PPCCGT,2022-01-10,2022-01-12,394.236111111111,394.236111111111,0,357.631944444444,357.631944444444,0,36.6041666666666,36.6041666666666,0,478,TRUE,quiet
PPCCGT,2022-01-11,2022-01-13,288.8125,288.8125,6.58333333333333,369.340277777778,369.340277777778,0,-80.5277777777778,-80.5277777777778,6.58333333333333,478,TRUE,quiet
PPCCGT,2022-01-12,2022-01-14,319.416666666667,319.416666666667,7.08333333333333,394.236111111111,394.236111111111,0,-74.8194444444444,-74.8194444444444,7.08333333333333,478,TRUE,quiet
PPCCGT,2022-01-13,2022-01-15,224.454861111111,224.454861111111,9.08333333333333,288.8125,288.8125,6.58333333333333,-64.3576388888889,-64.3576388888889,2.5,478,TRUE,quiet
PPCCGT,2022-01-14,2022-01-16,226.84375,225.829861111111,9.58333333333333,319.416666666667,319.416666666667,7.08333333333333,-92.5729166666667,-93.5868055555556,2.5,478,TRUE,quiet
PPCCGT,2022-01-15,2022-01-17,248.100694444444,247.996527777778,7.58333333333333,224.454861111111,224.454861111111,9.08333333333333,23.6458333333333,23.5416666666667,-1.5,478,FALSE,quiet
PPCCGT,2022-01-22,2022-01-24,469.145833333333,469.145833333333,0,73.1284722222222,73.1284722222222,16.3333333333333,396.017361111111,396.017361111111,-16.3333333333333,478,TRUE,quiet
PPCCGT,2022-01-23,2022-01-25,393.111111111111,393.111111111111,0,223.545138888889,223.545138888889,12.0833333333333,169.565972222222,169.565972222222,-12.0833333333333,478,TRUE,quiet
PPCCGT,2022-01-24,2022-01-26,390.298611111111,390.298611111111,0,469.145833333333,469.145833333333,0,-78.8472222222222,-78.8472222222222,0,478,TRUE,quiet
PPCCGT,2022-01-25,2022-01-27,464.9375,464.9375,0,393.111111111111,393.111111111111,0,71.8263888888889,71.8263888888889,0,478,TRUE,quiet
PPCCGT,2022-01-26,2022-01-28,476.208333333333,476.208333333333,0,390.298611111111,390.298611111111,0,85.9097222222222,85.9097222222222,0,478,TRUE,quiet
PPCCGT,2022-01-27,2022-01-29,163.128472222222,163.128472222222,12.5833333333333,464.9375,464.9375,0,-301.809027777778,-301.809027777778,12.5833333333333,478,TRUE,quiet
PPCCGT,2022-01-28,2022-01-30,236.46875,236.329861111111,11.5833333333333,476.208333333333,476.208333333333,0,-239.739583333333,-239.878472222222,11.5833333333333,478,TRUE,quiet
PPCCGT,2022-01-29,2022-01-31,464.479166666667,464.479166666667,0,163.128472222222,163.128472222222,12.5833333333333,301.350694444444,301.350694444444,-12.5833333333333,478,TRUE,quiet
PPCCGT,2022-01-30,2022-02-01,214.159722222222,214.159722222222,7.08333333333333,236.46875,236.329861111111,11.5833333333333,-22.3090277777778,-22.1701388888889,-4.5,478,FALSE,quiet
PPCCGT,2022-01-31,2022-02-02,122.659722222222,122.659722222222,12.0833333333333,464.479166666667,464.479166666667,0,-341.819444444444,-341.819444444444,12.0833333333333,478,TRUE,quiet
PPCCGT,2022-02-01,2022-02-03,144.420138888889,144.420138888889,10.0833333333333,214.159722222222,214.159722222222,7.08333333333333,-69.7395833333334,-69.7395833333334,3,478,TRUE,quiet
PPCCGT,2022-02-02,2022-02-04,152.857638888889,152.857638888889,9.08333333333333,122.659722222222,122.659722222222,12.0833333333333,30.1979166666667,30.1979166666667,-3,478,TRUE,quiet
PPCCGT,2022-02-03,2022-02-05,154.170138888889,154.170138888889,8.58333333333333,144.420138888889,144.420138888889,10.0833333333333,9.75,9.75,-1.5,478,FALSE,quiet
PPCCGT,2022-02-04,2022-02-06,222.583333333333,222.583333333333,12.0833333333333,152.857638888889,152.857638888889,9.08333333333333,69.7256944444445,69.7256944444445,3,478,TRUE,quiet
PPCCGT,2022-02-05,2022-02-07,310.552083333333,310.552083333333,7.58333333333333,154.170138888889,154.170138888889,8.58333333333333,156.381944444444,156.381944444444,-1,478,TRUE,quiet
PPCCGT,2022-02-06,2022-02-08,413.743055555556,413.743055555556,0,222.583333333333,222.583333333333,12.0833333333333,191.159722222222,191.159722222222,-12.0833333333333,478,TRUE,quiet
PPCCGT,2022-02-07,2022-02-09,419.569444444444,419.569444444444,0,310.552083333333,310.552083333333,7.58333333333333,109.017361111111,109.017361111111,-7.58333333333333,478,TRUE,quiet
PPCCGT,2022-02-08,2022-02-10,326.552083333333,326.552083333333,6.08333333333333,413.743055555556,413.743055555556,0,-87.1909722222222,-87.1909722222222,6.08333333333333,478,TRUE,quiet
PPCCGT,2022-02-09,2022-02-11,66.9375,66.9375,20.5,419.569444444444,419.569444444444,0,-352.631944444445,-352.631944444445,20.5,478,TRUE,quiet
PPCCGT,2022-02-10,2022-02-12,225.788194444444,225.788194444444,9.08333333333333,326.552083333333,326.552083333333,6.08333333333333,-100.763888888889,-100.763888888889,3,478,TRUE,quiet
PPCCGT,2022-02-11,2022-02-13,245.40625,244.961805555556,11.0833333333333,66.9375,66.9375,20.5,178.46875,178.024305555556,-9.41666666666667,478,TRUE,quiet
PPCCGT,2022-02-12,2022-02-14,468.9375,468.9375,0,225.788194444444,225.788194444444,9.08333333333333,243.149305555556,243.149305555556,-9.08333333333333,478,TRUE,quiet
PPCCGT,2022-02-13,2022-02-15,471.125,471.125,0,245.40625,244.961805555556,11.0833333333333,225.71875,226.163194444445,-11.0833333333333,478,TRUE,quiet
PPCCGT,2022-02-14,2022-02-16,479.083333333333,479.083333333333,0,468.9375,468.9375,0,10.1458333333333,10.1458333333333,0,478,FALSE,quiet
PPCCGT,2022-02-15,2022-02-17,296.09375,296.09375,8.58333333333333,471.125,471.125,0,-175.03125,-175.03125,8.58333333333333,478,TRUE,quiet
PPCCGT,2022-02-16,2022-02-18,292.458333333333,292.458333333333,9.08333333333333,479.083333333333,479.083333333333,0,-186.625,-186.625,9.08333333333333,478,TRUE,quiet
PPCCGT,2022-02-17,2022-02-19,302.239583333333,302.239583333333,8.58333333333333,296.09375,296.09375,8.58333333333333,6.14583333333331,6.14583333333331,0,478,FALSE,quiet
PPCCGT,2022-02-18,2022-02-20,302.78125,302.78125,8.08333333333333,292.458333333333,292.458333333333,9.08333333333333,10.3229166666667,10.3229166666667,-1,478,FALSE,quiet
PPCCGT,2022-02-19,2022-02-21,278.510416666667,278.510416666667,8.08333333333333,302.239583333333,302.239583333333,8.58333333333333,-23.7291666666666,-23.7291666666666,-0.5,478,FALSE,quiet
PPCCGT,2022-02-20,2022-02-22,255.59375,255.59375,9.08333333333333,302.78125,302.78125,8.08333333333333,-47.1875,-47.1875,1,478,TRUE,quiet
PPCCGT,2022-02-21,2022-02-23,384.715277777778,384.006944444444,0,278.510416666667,278.510416666667,8.08333333333333,106.204861111111,105.496527777778,-8.08333333333333,478,TRUE,quiet
PPCCGT,2022-02-28,2022-03-02,398.340277777778,398.340277777778,0,476.041666666667,476.041666666667,0,-77.7013888888889,-77.7013888888889,0,478,TRUE,quiet
PPCCGT,2022-03-01,2022-03-03,411.298611111111,411.28125,0,420.861111111111,420.861111111111,0,-9.5625,-9.57986111111109,0,478,FALSE,quiet
PPCCGT,2022-03-02,2022-03-04,477.854166666667,477.854166666667,0,398.340277777778,398.340277777778,0,79.5138888888889,79.5138888888889,0,478,TRUE,quiet
PPCCGT,2022-03-03,2022-03-05,76.5416666666667,76.5416666666667,19.5,411.298611111111,411.28125,0,-334.756944444444,-334.739583333333,19.5,478,TRUE,quiet
PPCCGT,2022-03-04,2022-03-06,35.4270833333333,35.4270833333333,20.75,477.854166666667,477.854166666667,0,-442.427083333333,-442.427083333333,20.75,478,TRUE,quiet
PPCCGT,2022-03-12,2022-03-14,387.173611111111,387.173611111111,0,306.645833333333,306.645833333333,8.08333333333333,80.5277777777778,80.5277777777778,-8.08333333333333,478,TRUE,quiet
PPCCGT,2022-03-13,2022-03-15,421.833333333333,421.833333333333,0,372.881944444444,360.090277777778,0,48.9513888888889,61.7430555555556,0,478,TRUE,quiet
PPCCGT,2022-03-14,2022-03-16,401.111111111111,400.885416666667,0,387.173611111111,387.173611111111,0,13.9375,13.7118055555556,0,478,FALSE,quiet
PPCCGT,2022-03-15,2022-03-17,464.777777777778,464.65625,0,421.833333333333,421.833333333333,0,42.9444444444445,42.8229166666667,0,478,TRUE,quiet
PPCCGT,2022-03-16,2022-03-18,300.666666666667,299.579861111111,6.58333333333333,401.111111111111,400.885416666667,0,-100.444444444444,-101.305555555556,6.58333333333333,478,TRUE,quiet
PPCCGT,2022-03-17,2022-03-19,277.642361111111,277.642361111111,7.58333333333333,464.777777777778,464.65625,0,-187.135416666667,-187.013888888889,7.58333333333333,478,TRUE,quiet
PPCCGT,2022-03-18,2022-03-20,313.177083333333,313.177083333333,7.58333333333333,300.666666666667,299.579861111111,6.58333333333333,12.5104166666666,13.5972222222222,1,478,FALSE,quiet
PPCCGT,2022-03-19,2022-03-21,477.75,477.75,0,277.642361111111,277.642361111111,7.58333333333333,200.107638888889,200.107638888889,-7.58333333333333,478,TRUE,quiet
PPCCGT,2022-03-20,2022-03-22,388.361111111111,388.361111111111,0,313.177083333333,313.177083333333,7.58333333333333,75.1840277777778,75.1840277777778,-7.58333333333333,478,TRUE,quiet
PPCCGT,2022-03-21,2022-03-23,280.194444444444,280.194444444444,7.58333333333333,477.75,477.75,0,-197.555555555556,-197.555555555556,7.58333333333333,478,TRUE,quiet
PPCCGT,2022-03-22,2022-03-24,325.9375,325.9375,7.08333333333333,388.361111111111,388.361111111111,0,-62.4236111111111,-62.4236111111111,7.08333333333333,478,TRUE,quiet
PPCCGT,2022-03-23,2022-03-25,190.784722222222,187.347222222222,9.08333333333333,280.194444444444,280.194444444444,7.58333333333333,-89.4097222222222,-92.8472222222222,1.5,478,TRUE,quiet
PPCCGT,2022-03-24,2022-03-26,254.746527777778,254.746527777778,9.08333333333333,325.9375,325.9375,7.08333333333333,-71.1909722222222,-71.1909722222222,2,478,TRUE,quiet
PPCCGT,2022-03-25,2022-03-27,305.052083333333,305.052083333333,8.08333333333333,190.784722222222,187.347222222222,9.08333333333333,114.267361111111,117.704861111111,-1,478,TRUE,quiet
